Product_code,family_list,size_list,house_list
FQ18FN5BK2,[],"['34평', '35평']",['아파트']
FQ20FV6ED2,[],[],[]
FQ16FV6ED2M,[],[],[]
FQ17FV3ED2,[],[],[]
FQ17FV3EC2,[],[],[]
FQ19FV3ED2M,[],[],[]
FQ17EU1EX2,[],[],[]
FQ18FN5BR2,[],[],[]
FQ18FN5HR2,[],[],[]
FQ17FV6EP2,"['부모님', '신혼']",['33평'],"['빌라', '아파트']"
FQ17FU2BC2,[],[],[]
FQ17FU2ED2,[],[],[]
FQ18FV3EA2,['신혼'],"['32평', '33평', '34평']",['아파트']
FQ18FU1EA2,[],[],[]
FQ17FU1ED2,[],[],"['아파트', '오피스텔', '주택']"
FQ18FU2EA2,[],[],[]
FQ17FV4ES2,"['부모님', '신혼']",[],[]
FQ18FV6ES2,['부모님'],"['17평', '20평', '23평', '33평', '원룸']","['아파트', '원룸']"
FQ18FV4ES2,['아기'],"['20평', '20평대', '43평']",['아파트']
FQ18FN5HA2,['부모님'],[],[]
FQ18FN5HU2,[],[],[]
FQ18FN7BA2,['부모님'],['16평'],[]
FQ18FN9BA2,['부모님'],[],[]
SQ06FS3EAJ,"['부모님', '신혼', '신혼부부', '아기']","['17평', '25평', '30평']",['아파트']
FQ18FV4EA2,[],[],[]
FQ17FV4ED2,[],[],[]
FQ18FV6EA2,['부모님'],[],"['아파트', '주택']"
FQ17FV6ES2,"['부모님', '신혼', '아기']","['18평', '20평', '25평', '30평']","['아파트', '주택']"
FQ17FV6ED2,[],[],[]
FQ18FN5BA2,['부모님'],['15평'],[]
FQ18FN5BU2,[],[],[]
SQ06FJ1WAJ,"['부모님', '신혼', '아기']",['27평'],['아파트']
FQ18EV3EA2,"['부모님', '신혼', '신혼부부', '아기']","['18평', '20평', '22평', '31평', '34평']",['아파트']
FQ18EV3EA2M,"['부모님', '신혼']","['24평', '25평']",['아파트']
FQ17ET1HC2,[],[],[]
WQ06EEWB45,[],[],[]
WQ06EEWB451,[],[],[]
WQ06EEWB90,[],[],[]
WQ06EEWB901,[],[],[]
WQ06EEWBS,[],[],[]
WQ06EEWAS1,"['부모님', '아기']",[],"['아파트', '주택']"
WQ06EEWBS1,[],[],[]
WQ05EEHCS1,"['부모님', '아기']",[],['아파트']
WQ05EEHDS1,[],[],[]
FQ17EU1ED1,"['4인 가족', '부모님', '신혼', '신혼부부']","['15평', '16평', '17평', '19평', '20평', '20평대', '24평', '25평', '29평', '30평', '30평대', '32평', '33평', '34평', '38평', '40평']","['빌라', '아파트', '오피스텔', '주택']"
FQ18EU1EA1,"['부모님', '신혼']","['24평', '25평', '30평', '30평대']",[]
FQ18EV4EE2,"['부모님', '신혼', '아기', '혼자살']","['22평', '34평']",[]
SQ06EJ1WAJ,['신혼'],"['25평', '34평']",['아파트']
SQ06EJ7HAJ,['신혼'],"['25평', '50평', '50평대', '원룸']","['아파트', '오피스텔', '원룸']"
SQ06EA3WAJ,"['부모님', '신혼', '신혼부부', '아기']","['18평', '20평', '25평', '원룸']","['아파트', '원룸']"
SQ06EA7HAJ,"['부모님', '신혼']",['2룸'],['아파트']
SQ07EA3WBS,[],['원룸'],['원룸']
FQ18HDWHR1,[],[],[]
FQ18HDWHY2M,"['부모님', '신혼', '아기']","['18평', '24평', '25평', '30평', '30평대', '34평', '44평']","['빌라', '아파트', '오피스텔', '주택']"
FQ18HDWHN2,"['부모님', '신혼', '신혼부부', '아기']","['18평', '20평', '24평', '30평', '30평대', '32평', '33평', '34평', '45평', '투룸']","['빌라', '아파트', '주택']"
WQ06DDWBS1,[],[],[]
SQ06BDAWAJ,"['부모님', '신혼', '아기']","['18평', '31평']",['아파트']
SQ06BDJWAJ,"['신혼', '아기']",[],[]
SQ06ADJCAJ,"['신혼', '아기']",[],[]
SQ06ADACAJ,"['부모님', '신혼']",[],['아파트']
SW06ADACAJ,[],[],[]
SQ06BCAWAJ,"['신혼', '신혼부부']","['20평', '20평대']",['아파트']
SQ06ACJCBJ,['신혼'],[],[]
SQ06BCPWAJ,"['부모님', '신혼']",['25평'],[]
SQ06BCPWBJ,['신혼'],[],[]
SQ06BCJWBJ,"['신혼', '아기']",['34평'],[]
SQ06ACJCAJ,['신혼'],['36평'],['아파트']
SQ07BBJWAJ,['아기'],[],[]
SQ07B9JWAJ,['부모님'],"['25평', '48평']",['아파트']
